dataset_id,label,src_id,source_file,source_row
1590,0,rogers-b/all_documents/706.,dataset/legitimo/emails.csv,
1591,1,56303e3521561f28,dataset/phishing/phishing_2024.csv,132
1592,0,mann-k/_sent_mail/2235.,dataset/legitimo/emails.csv,
1593,1,977f1f15bcc7d5b9,dataset/phishing/phishing_2024.csv,255
1594,0,benson-r/inbox/3.,dataset/legitimo/emails.csv,
1595,0,hyvl-d/all_documents/882.,dataset/legitimo/emails.csv,
1596,0,blair-l/deleted_items/467.,dataset/legitimo/emails.csv,
1597,0,kitchen-l/sent_items/568.,dataset/legitimo/emails.csv,
1598,1,ade74fcac1f7a8c9,dataset/phishing/Nazario_5.csv,2838
1599,0,lavorato-j/all_documents/658.,dataset/legitimo/emails.csv,
1600,1,c1b3c6bf470dddc7,dataset/phishing/phishing.csv,324
1601,1,43082499bc8fccb7,dataset/phishing/Nazario_5.csv,2926
1602,0,germany-c/all_documents/2870.,dataset/legitimo/emails.csv,
1603,1,82b17a05a4b3245d,dataset/phishing/phishing.csv,250
1604,1,ad0b80d9bcec51cd,dataset/phishing/phishing.csv,27
1605,0,shankman-j/all_documents/138.,dataset/legitimo/emails.csv,
1606,1,4c5698ef4b4e0486,dataset/phishing/phishing_2024.csv,6
1607,0,jones-t/all_documents/2588.,dataset/legitimo/emails.csv,
1608,0,guzman-m/all_documents/1815.,dataset/legitimo/emails.csv,
1609,1,91a0df4bc8747845,dataset/phishing/phishing.csv,254
1610,1,5366ea88a69538e1,dataset/phishing/phishing.csv,39
1611,1,73f075b502945528,dataset/phishing/phishing_2024.csv,361
1612,0,taylor-m/all_documents/2691.,dataset/legitimo/emails.csv,
1613,0,jones-t/all_documents/5598.,dataset/legitimo/emails.csv,
1614,1,86c6af532e306b50,dataset/phishing/phishing_2024.csv,40
1615,0,farmer-d/all_documents/3954.,dataset/legitimo/emails.csv,
1616,0,neal-s/all_documents/54.,dataset/legitimo/emails.csv,
1617,1,da373710a8025a85,dataset/phishing/phishing_2024.csv,288
1618,0,jones-t/all_documents/8997.,dataset/legitimo/emails.csv,
1619,1,df1ea6b062f93882,dataset/phishing/phishing_2024.csv,235
1620,0,kaminski-v/_sent_mail/1542.,dataset/legitimo/emails.csv,
1621,0,allen-p/deleted_items/240.,dataset/legitimo/emails.csv,
1622,0,shackleton-s/deleted_items/334.,dataset/legitimo/emails.csv,
1623,0,baughman-d/all_documents/383.,dataset/legitimo/emails.csv,
1624,0,kaminski-v/_sent_mail/886.,dataset/legitimo/emails.csv,
1625,0,watson-k/sent_items/427.,dataset/legitimo/emails.csv,
1626,0,blair-l/meetings/484.,dataset/legitimo/emails.csv,
1627,0,mann-k/_sent_mail/4094.,dataset/legitimo/emails.csv,
1628,1,7bdac66db5c4b933,dataset/phishing/Nazario_5.csv,1531
1629,0,farmer-d/_sent_mail/628.,dataset/legitimo/emails.csv,
1630,1,0151d969c3864b20,dataset/phishing/phishing.csv,175
1631,1,ccd2740297c4f2d0,dataset/phishing/Nazario_5.csv,2745
1632,0,mann-k/inbox/35.,dataset/legitimo/emails.csv,
1633,1,97ce480b296adec9,dataset/phishing/Nazario_5.csv,2356
1634,0,donoho-l/sent_items/163.,dataset/legitimo/emails.csv,
1635,1,51d8d5b36c917cf1,dataset/phishing/Nazario_5.csv,2529
1636,1,52cb4955dffdfce7,dataset/phishing/Nazario_5.csv,2351
1637,1,a95841778e6c08db,dataset/phishing/phishing.csv,166
1638,0,kitchen-l/sent_items/639.,dataset/legitimo/emails.csv,
1639,0,symes-k/all_documents/3086.,dataset/legitimo/emails.csv,
1640,1,34a1b38468038cc1,dataset/phishing/phishing_2024.csv,84
1641,0,perlingiere-d/all_documents/405.,dataset/legitimo/emails.csv,
1642,0,germany-c/sent_items/798.,dataset/legitimo/emails.csv,
1643,0,nemec-g/all_documents/355.,dataset/legitimo/emails.csv,
1644,1,21c1cd1fac236a4e,dataset/phishing/phishing.csv,108
1645,0,lokay-m/all_documents/887.,dataset/legitimo/emails.csv,
1646,0,arnold-j/_sent_mail/549.,dataset/legitimo/emails.csv,
1647,1,6a35efa7e4731d44,dataset/phishing/phishing_2024.csv,175
1648,0,williams-w3/bill_williams_iii/248.,dataset/legitimo/emails.csv,
1649,0,sager-e/all_documents/134.,dataset/legitimo/emails.csv,
1650,1,6fb63f7db2206069,dataset/phishing/phishing.csv,56
1651,1,70cca098e2e01776,dataset/phishing/phishing.csv,165
1652,1,e7b390bea81eafc2,dataset/phishing/phishing.csv,451
1653,0,haedicke-m/all_documents/2220.,dataset/legitimo/emails.csv,
1654,1,ff12336aa0532c4e,dataset/phishing/phishing.csv,229
1655,0,kitchen-l/sent_items/539.,dataset/legitimo/emails.csv,
1656,0,schoolcraft-d/inbox/junk/317.,dataset/legitimo/emails.csv,
1657,0,jones-t/sent_items/211.,dataset/legitimo/emails.csv,
1658,1,8c1012ed5a956c1b,dataset/phishing/phishing.csv,8
1659,0,mann-k/_sent_mail/2674.,dataset/legitimo/emails.csv,
1660,0,guzman-m/all_documents/1480.,dataset/legitimo/emails.csv,
1661,0,love-p/_sent_mail/705.,dataset/legitimo/emails.csv,
1662,1,be798c41fd7751a3,dataset/phishing/phishing_2024.csv,23
1663,1,010549282f42fd25,dataset/phishing/phishing.csv,285
1664,0,brawner-s/deleted_items/1.,dataset/legitimo/emails.csv,
1665,1,f7354f4108ef3672,dataset/phishing/Nazario_5.csv,2094
1666,0,giron-d/inbox/57.,dataset/legitimo/emails.csv,
1667,1,2b990469ac6f6dc9,dataset/phishing/Nazario_5.csv,2851
1668,0,guzman-m/all_documents/1556.,dataset/legitimo/emails.csv,
1669,0,dasovich-j/all_documents/9890.,dataset/legitimo/emails.csv,
1670,1,10fb66f35fd8ee66,dataset/phishing/phishing_2024.csv,216
1671,1,9ba5122e18754cf9,dataset/phishing/phishing.csv,388
1672,0,shankman-j/all_documents/685.,dataset/legitimo/emails.csv,
1673,1,77e60a70eb217df7,dataset/phishing/phishing.csv,298
1674,0,kaminski-v/_sent_mail/823.,dataset/legitimo/emails.csv,
1675,0,wolfe-j/06_saved/50.,dataset/legitimo/emails.csv,
1676,0,baughman-d/all_documents/259.,dataset/legitimo/emails.csv,
1677,1,0f65610c72bd7c37,dataset/phishing/phishing.csv,164
1678,1,9d9ea07accd11bb3,dataset/phishing/phishing_2024.csv,43
1679,1,c0a1efcfbcdce529,dataset/phishing/phishing_2024.csv,236
1680,0,germany-c/_sent_mail/568.,dataset/legitimo/emails.csv,
1681,0,shackleton-s/all_documents/4473.,dataset/legitimo/emails.csv,
1682,1,01cef3233c9fc65c,dataset/phishing/phishing_2024.csv,136
1683,0,farmer-d/all_documents/3717.,dataset/legitimo/emails.csv,
1684,1,6e8d953288423e8f,dataset/phishing/Nazario_5.csv,2565
1685,1,c78a102672274728,dataset/phishing/phishing_2024.csv,61
1686,0,nemec-g/inbox/837.,dataset/legitimo/emails.csv,
1687,0,beck-s/deleted_items/113.,dataset/legitimo/emails.csv,
1688,1,7c9ca7d552d9dccb,dataset/phishing/phishing.csv,160
1689,0,cash-m/all_documents/331.,dataset/legitimo/emails.csv,
1690,0,dasovich-j/all_documents/13350.,dataset/legitimo/emails.csv,
1691,1,86bed0b602253ed9,dataset/phishing/phishing.csv,450
1692,1,824ca2ece30534e2,dataset/phishing/Nazario_5.csv,2306
1693,0,nemec-g/sent_items/553.,dataset/legitimo/emails.csv,
1694,1,3a5a5fe4b871bbba,dataset/phishing/phishing_2024.csv,256
1695,0,sanders-r/all_documents/472.,dataset/legitimo/emails.csv,
1696,1,b3483de196411225,dataset/phishing/phishing_2024.csv,34
1697,0,love-p/inbox/108.,dataset/legitimo/emails.csv,
1698,1,f5b618cc2d06292a,dataset/phishing/phishing.csv,207
1699,0,dasovich-j/all_documents/13469.,dataset/legitimo/emails.csv,
1700,0,symes-k/_sent_mail/125.,dataset/legitimo/emails.csv,
1701,1,93409d23b21a7a39,dataset/phishing/phishing_2024.csv,198
1702,1,12a60ba2832ef929,dataset/phishing/phishing.csv,157
1703,1,0e25c4fe7840ce1f,dataset/phishing/phishing_2024.csv,365
1704,0,guzman-m/all_documents/1884.,dataset/legitimo/emails.csv,
1705,1,b1efdac42749e5d9,dataset/phishing/Nazario_5.csv,2834
1706,1,2d75ae200ec98e5f,dataset/phishing/phishing.csv,218
1707,0,ruscitti-k/deleted_items/68.,dataset/legitimo/emails.csv,
1708,1,446987c4f68f09ea,dataset/phishing/Nazario_5.csv,1570
1709,1,e3ab9b7d455803ca,dataset/phishing/phishing.csv,320
1710,1,b60e1c71e656e166,dataset/phishing/phishing.csv,334
1711,0,mclaughlin-e/_sent_mail/180.,dataset/legitimo/emails.csv,
1712,1,432290f81730b22b,dataset/phishing/phishing.csv,448
1713,1,113c8a8464194f9e,dataset/phishing/phishing.csv,135
1714,0,mcconnell-m/_sent_mail/14.,dataset/legitimo/emails.csv,
1715,1,8cb0be8b9057eecc,dataset/phishing/phishing.csv,223
1716,0,kaminski-v/_sent_mail/2500.,dataset/legitimo/emails.csv,
1717,1,9448e7c770fd67e9,dataset/phishing/Nazario_5.csv,2264
1718,1,03d2b907fab6809f,dataset/phishing/phishing.csv,274
1719,0,farmer-d/deleted_items/199.,dataset/legitimo/emails.csv,
1720,0,mann-k/_sent_mail/58.,dataset/legitimo/emails.csv,
1721,0,jones-t/all_documents/3144.,dataset/legitimo/emails.csv,
1722,0,shackleton-s/all_documents/1085.,dataset/legitimo/emails.csv,
1723,0,haedicke-m/all_documents/405.,dataset/legitimo/emails.csv,
1724,0,jones-t/all_documents/5552.,dataset/legitimo/emails.csv,
1725,0,kean-s/all_documents/5523.,dataset/legitimo/emails.csv,
1726,0,guzman-m/_sent_mail/228.,dataset/legitimo/emails.csv,
1727,1,326148b630ae3e47,dataset/phishing/phishing.csv,432
1728,0,allen-p/deleted_items/350.,dataset/legitimo/emails.csv,
1729,1,5e6770d964aadc18,dataset/phishing/Nazario_5.csv,2789
1730,0,germany-c/deleted_items/175.,dataset/legitimo/emails.csv,
1731,1,efbc6b6cbabaf737,dataset/phishing/phishing.csv,243
1732,1,e0c5e557638b6f62,dataset/phishing/phishing_2024.csv,237
1733,1,52ba15d1c5a87a76,dataset/phishing/phishing.csv,1
1734,1,c48719edb8928bf0,dataset/phishing/phishing.csv,121
1735,1,de598d77473869e5,dataset/phishing/phishing_2024.csv,304
1736,0,guzman-m/_sent_mail/215.,dataset/legitimo/emails.csv,
1737,1,5ee7fdccf9c8396c,dataset/phishing/Nazario_5.csv,2060
1738,0,maggi-m/deleted_items/962.,dataset/legitimo/emails.csv,
1739,0,williams-w3/schedule_crawler/1236.,dataset/legitimo/emails.csv,
1740,0,kean-s/all_documents/1085.,dataset/legitimo/emails.csv,
1741,0,arnold-j/deleted_items/518.,dataset/legitimo/emails.csv,
1742,0,farmer-d/all_documents/2675.,dataset/legitimo/emails.csv,
1743,0,guzman-m/all_documents/1029.,dataset/legitimo/emails.csv,
1744,0,causholli-m/deleted_items/134.,dataset/legitimo/emails.csv,
1745,0,may-l/_sent_mail/29.,dataset/legitimo/emails.csv,
1746,1,6a2bdc7143d9f883,dataset/phishing/phishing_2024.csv,10
1747,0,kaminski-v/_sent_mail/4120.,dataset/legitimo/emails.csv,
1748,0,smith-m/_sent_mail/49.,dataset/legitimo/emails.csv,
1749,0,guzman-m/all_documents/200.,dataset/legitimo/emails.csv,
1750,0,mann-k/all_documents/5547.,dataset/legitimo/emails.csv,
1751,0,gang-l/sent_items/75.,dataset/legitimo/emails.csv,
1752,0,shackleton-s/deleted_items/19.,dataset/legitimo/emails.csv,
1753,0,perlingiere-d/all_documents/2073.,dataset/legitimo/emails.csv,
1754,0,rodrique-r/_sent_mail/381.,dataset/legitimo/emails.csv,
1755,1,7c432f016b75e860,dataset/phishing/phishing_2024.csv,261
1756,0,rogers-b/_sent_mail/637.,dataset/legitimo/emails.csv,
1757,0,kaminski-v/all_documents/10215.,dataset/legitimo/emails.csv,
1758,0,stclair-c/all_documents/465.,dataset/legitimo/emails.csv,
1759,0,kean-s/all_documents/2012.,dataset/legitimo/emails.csv,
1760,1,c22e43a4365c11df,dataset/phishing/phishing.csv,358
1761,1,284f03cec511072f,dataset/phishing/phishing_2024.csv,245
1762,0,kaminski-v/sent_items/1262.,dataset/legitimo/emails.csv,
1763,0,bass-e/all_documents/197.,dataset/legitimo/emails.csv,
1764,1,c71f4238ff32c3f5,dataset/phishing/phishing_2024.csv,316
1765,0,fossum-d/_sent_mail/888.,dataset/legitimo/emails.csv,
1766,0,beck-s/deleted_items/90.,dataset/legitimo/emails.csv,
1767,1,3a1e606ffed84fea,dataset/phishing/Nazario_5.csv,2255
1768,1,e6c5b44ba805b04c,dataset/phishing/phishing_2024.csv,221
1769,1,96c69c5c5308bfe3,dataset/phishing/phishing_2024.csv,228
1770,0,ermis-f/all_documents/229.,dataset/legitimo/emails.csv,
1771,0,bass-e/_sent_mail/1364.,dataset/legitimo/emails.csv,
1772,0,hayslett-r/all_documents/399.,dataset/legitimo/emails.csv,
1773,0,farmer-d/all_documents/1109.,dataset/legitimo/emails.csv,
1774,0,kaminski-v/_sent_mail/4024.,dataset/legitimo/emails.csv,
1775,0,shackleton-s/all_documents/2000.,dataset/legitimo/emails.csv,
1776,0,quenet-j/_sent_mail/66.,dataset/legitimo/emails.csv,
1777,0,guzman-m/_sent_mail/348.,dataset/legitimo/emails.csv,
1778,0,campbell-l/all_documents/320.,dataset/legitimo/emails.csv,
1779,0,zipper-a/all_documents/1.,dataset/legitimo/emails.csv,
1780,0,carson-m/inbox/15.,dataset/legitimo/emails.csv,
1781,0,tholt-j/_sent_mail/95.,dataset/legitimo/emails.csv,
1782,0,dasovich-j/all_documents/10358.,dataset/legitimo/emails.csv,
1783,0,mann-k/all_documents/916.,dataset/legitimo/emails.csv,
1784,0,lay-k/all_documents/981.,dataset/legitimo/emails.csv,
1785,1,1fee0ed339049fa9,dataset/phishing/Nazario_5.csv,2687
1786,1,62d105bde621b5a3,dataset/phishing/phishing_2024.csv,242
1787,0,williams-w3/sent_items/188.,dataset/legitimo/emails.csv,
1788,0,jones-t/all_documents/182.,dataset/legitimo/emails.csv,
1789,1,91034471fd1484fc,dataset/phishing/phishing_2024.csv,142
1790,1,c798db2b69ee4e67,dataset/phishing/phishing_2024.csv,282
1791,1,87f5498aa2a1759a,dataset/phishing/phishing_2024.csv,164
1792,0,cash-m/all_documents/340.,dataset/legitimo/emails.csv,
1793,0,keiser-k/sent_items/1.,dataset/legitimo/emails.csv,
1794,0,mcconnell-m/_sent_mail/120.,dataset/legitimo/emails.csv,
1795,0,taylor-m/all_documents/629.,dataset/legitimo/emails.csv,
1796,1,c06bb4aab0d67ee4,dataset/phishing/phishing_2024.csv,107
1797,0,delainey-d/_sent_mail/242.,dataset/legitimo/emails.csv,
1798,1,f6fa00f7c095c007,dataset/phishing/phishing_2024.csv,126
1799,0,ward-k/deleted_items/41.,dataset/legitimo/emails.csv,
1800,0,saibi-e/inbox/555.,dataset/legitimo/emails.csv,
1801,1,12b786ba8502be5b,dataset/phishing/phishing_2024.csv,360
1802,0,carson-m/deleted_items/261.,dataset/legitimo/emails.csv,
1803,0,kaminski-v/_sent_mail/762.,dataset/legitimo/emails.csv,
1804,1,ae15d486a2f6184d,dataset/phishing/phishing_2024.csv,57
1805,0,beck-s/all_documents/2104.,dataset/legitimo/emails.csv,
1806,1,2e93389035fd0a83,dataset/phishing/phishing.csv,100
1807,0,dasovich-j/sent_items/2108.,dataset/legitimo/emails.csv,
1808,1,6d687e11eef0aaa3,dataset/phishing/phishing_2024.csv,149
1809,0,rogers-b/_sent_mail/604.,dataset/legitimo/emails.csv,
1810,1,3710588b1b334a3a,dataset/phishing/phishing_2024.csv,354
1811,1,b86d640d74a978c6,dataset/phishing/Nazario_5.csv,1880
1812,0,kaminski-v/_sent_mail/1166.,dataset/legitimo/emails.csv,
1813,0,thomas-p/deleted_items/408.,dataset/legitimo/emails.csv,
1814,0,sager-e/all_documents/1853.,dataset/legitimo/emails.csv,
1815,1,10a852fe3522ee81,dataset/phishing/Nazario_5.csv,2420
1816,0,fossum-d/_sent_mail/226.,dataset/legitimo/emails.csv,
1817,0,rogers-b/deleted_items/221.,dataset/legitimo/emails.csv,
1818,1,f7588c3fd6a4fbea,dataset/phishing/phishing.csv,228
1819,1,a6bba519b0d386e2,dataset/phishing/phishing.csv,440
1820,1,ca679715af6195fb,dataset/phishing/Nazario_5.csv,2718
1821,1,1d76fe629bac44aa,dataset/phishing/Nazario_5.csv,1680
1822,1,5ccca13e67ad0b08,dataset/phishing/phishing.csv,445
1823,1,79c3a3be023c66bf,dataset/phishing/phishing_2024.csv,382
1824,0,dasovich-j/all_documents/3626.,dataset/legitimo/emails.csv,
1825,0,bass-e/_sent_mail/1147.,dataset/legitimo/emails.csv,
1826,0,shackleton-s/all_documents/655.,dataset/legitimo/emails.csv,
1827,0,mann-k/_sent_mail/1063.,dataset/legitimo/emails.csv,
1828,1,f4fbc09df5c42549,dataset/phishing/phishing_2024.csv,238
1829,0,kean-s/sent_items/100.,dataset/legitimo/emails.csv,
1830,1,10a0085f591cab2e,dataset/phishing/phishing_2024.csv,203
1831,0,mcconnell-m/_sent_mail/429.,dataset/legitimo/emails.csv,
1832,1,d5e61eb9b32a8bf2,dataset/phishing/Nazario_5.csv,2061
1833,0,kaminski-v/all_documents/9931.,dataset/legitimo/emails.csv,
1834,1,67230ad62a9a7e89,dataset/phishing/phishing_2024.csv,334
1835,1,8b018219473d6530,dataset/phishing/phishing_2024.csv,284
1836,1,4792fd09f43bc22a,dataset/phishing/phishing.csv,103
1837,1,48679c5bd4a8918c,dataset/phishing/Nazario_5.csv,2087
1838,0,linder-e/all_documents/174.,dataset/legitimo/emails.csv,
1839,0,farmer-d/all_documents/3923.,dataset/legitimo/emails.csv,
1840,1,eabdb7933ed8095d,dataset/phishing/phishing.csv,455
1841,1,66f8b71ea9b0c0c7,dataset/phishing/phishing_2024.csv,76
1842,0,beck-s/_sent_mail/111.,dataset/legitimo/emails.csv,
1843,0,geaccone-t/inbox/599.,dataset/legitimo/emails.csv,
1844,1,ee3494907846f70f,dataset/phishing/Nazario_5.csv,1708
1845,1,e4822dfaecf79223,dataset/phishing/phishing_2024.csv,395
1846,1,0d22fe852035af64,dataset/phishing/phishing.csv,221
1847,1,90a0be56fe04bc24,dataset/phishing/phishing.csv,148
1848,0,shackleton-s/all_documents/3212.,dataset/legitimo/emails.csv,
1849,1,c503ec836cd1db29,dataset/phishing/phishing.csv,42
1850,0,mann-k/_sent_mail/4048.,dataset/legitimo/emails.csv,
1851,1,6120f3fc5c94e928,dataset/phishing/phishing.csv,255
1852,0,lenhart-m/all_documents/282.,dataset/legitimo/emails.csv,
1853,0,jones-t/all_documents/11203.,dataset/legitimo/emails.csv,
1854,1,b75b587c1b9334c5,dataset/phishing/phishing.csv,425
1855,1,a6e95fa1101b8024,dataset/phishing/phishing.csv,329
1856,1,ede5b4449d4142cd,dataset/phishing/phishing.csv,467
1857,0,kean-s/all_documents/4790.,dataset/legitimo/emails.csv,
1858,1,e9497260166f2ee6,dataset/phishing/phishing.csv,439
1859,1,cc43ea8ae40af581,dataset/phishing/phishing_2024.csv,181
1860,0,lokay-m/tw_commercial_group/1775.,dataset/legitimo/emails.csv,
1861,0,arnold-j/_sent_mail/115.,dataset/legitimo/emails.csv,
1862,0,scott-s/sent_items/209.,dataset/legitimo/emails.csv,
1863,0,baughman-d/all_documents/242.,dataset/legitimo/emails.csv,
1864,1,515d880be1f31f51,dataset/phishing/phishing_2024.csv,244
1865,0,perlingiere-d/all_documents/997.,dataset/legitimo/emails.csv,
1866,0,farmer-d/all_documents/36.,dataset/legitimo/emails.csv,
1867,1,0c38b46a4ac44d2f,dataset/phishing/phishing_2024.csv,103
1868,0,quigley-d/_exchange_info/66.,dataset/legitimo/emails.csv,
1869,1,26e7c8fb8d911d85,dataset/phishing/phishing.csv,68
1870,0,hyatt-k/deleted_items/469.,dataset/legitimo/emails.csv,
1871,1,cdad2a65aa238c9c,dataset/phishing/phishing.csv,14
1872,0,kean-s/all_documents/669.,dataset/legitimo/emails.csv,
1873,0,lokay-m/all_documents/1910.,dataset/legitimo/emails.csv,
1874,1,ffbb1debe1b946db,dataset/phishing/phishing_2024.csv,65
1875,1,e2478e4633ad5b7c,dataset/phishing/phishing.csv,426
1876,1,d68a896fd8ec40b7,dataset/phishing/phishing.csv,208
1877,1,abcccc570b2a60e6,dataset/phishing/phishing_2024.csv,379
1878,1,5584541f5b938f83,dataset/phishing/phishing.csv,239
1879,1,c32eefbbd0970ee1,dataset/phishing/Nazario_5.csv,2317
1880,0,kaminski-v/all_documents/3602.,dataset/legitimo/emails.csv,
1881,1,490471fae569a1b2,dataset/phishing/Nazario_5.csv,2889
1882,1,1b4b92fde9d72c1f,dataset/phishing/phishing.csv,380
1883,0,skilling-j/inbox/145.,dataset/legitimo/emails.csv,
1884,1,a6bd26bb69d410f7,dataset/phishing/phishing_2024.csv,328
1885,0,taylor-m/all_documents/1514.,dataset/legitimo/emails.csv,
1886,1,1277874d3d4a9763,dataset/phishing/phishing.csv,336
1887,0,maggi-m/deleted_items/17.,dataset/legitimo/emails.csv,
1888,0,kaminski-v/all_documents/2854.,dataset/legitimo/emails.csv,
1889,0,mann-k/_sent_mail/2310.,dataset/legitimo/emails.csv,
1890,0,mclaughlin-e/inbox/171.,dataset/legitimo/emails.csv,
1891,0,griffith-j/deleted_items/208.,dataset/legitimo/emails.csv,
1892,1,71689e5e93a3aec6,dataset/phishing/phishing_2024.csv,26
1893,0,hodge-j/all_documents/223.,dataset/legitimo/emails.csv,
1894,1,9b75a48b1d481c7e,dataset/phishing/Nazario_5.csv,1994
1895,0,shapiro-r/all_documents/238.,dataset/legitimo/emails.csv,
1896,1,0ce964ca05ff7e11,dataset/phishing/phishing.csv,305
1897,1,e2f37ffba780bdec,dataset/phishing/Nazario_5.csv,2323
1898,1,c8bcd95bcb4d1363,dataset/phishing/phishing.csv,222
1899,1,8cee5ba55f6744ff,dataset/phishing/phishing.csv,176
1900,0,beck-s/_sent_mail/630.,dataset/legitimo/emails.csv,
1901,1,2b723c7921017f95,dataset/phishing/phishing_2024.csv,338
1902,1,91039560b1187e31,dataset/phishing/phishing.csv,449
1903,1,44489287fdab4180,dataset/phishing/phishing_2024.csv,308
1904,0,whalley-g/inbox/475.,dataset/legitimo/emails.csv,
1905,0,stokley-c/chris_stokley/projects/ees_/info/1.,dataset/legitimo/emails.csv,
1906,0,neal-s/inbox/225.,dataset/legitimo/emails.csv,
1907,0,germany-c/sent_items/890.,dataset/legitimo/emails.csv,
1908,1,3722514b9c62b6ae,dataset/phishing/phishing_2024.csv,151
1909,0,lavorato-j/all_documents/224.,dataset/legitimo/emails.csv,
1910,0,beck-s/_sent_mail/873.,dataset/legitimo/emails.csv,
1911,0,mann-k/_sent_mail/2303.,dataset/legitimo/emails.csv,
1912,0,jones-t/deleted_items/8.,dataset/legitimo/emails.csv,
1913,0,love-p/_sent_mail/834.,dataset/legitimo/emails.csv,
1914,0,taylor-m/all_documents/2211.,dataset/legitimo/emails.csv,
1915,0,pereira-s/deleted_items/126.,dataset/legitimo/emails.csv,
1916,1,9dbd71bd665b1eaf,dataset/phishing/phishing.csv,227
1917,1,3554d9977a2e3e12,dataset/phishing/phishing.csv,36
1918,1,7b01fb836038ad1f,dataset/phishing/phishing_2024.csv,391
1919,1,8ab547f561bdf377,dataset/phishing/phishing_2024.csv,82
1920,0,shackleton-s/all_documents/2311.,dataset/legitimo/emails.csv,
1921,0,buy-r/inbox/492.,dataset/legitimo/emails.csv,
1922,0,taylor-m/all_documents/7383.,dataset/legitimo/emails.csv,
1923,0,jones-t/all_documents/731.,dataset/legitimo/emails.csv,
1924,1,e7ba226b262f0977,dataset/phishing/phishing.csv,96
1925,0,shackleton-s/all_documents/1827.,dataset/legitimo/emails.csv,
1926,1,950e5101d22b613d,dataset/phishing/Nazario_5.csv,2046
1927,1,6a3b1725cfa1afbd,dataset/phishing/phishing_2024.csv,150
1928,0,love-p/deleted_items/265.,dataset/legitimo/emails.csv,
1929,1,eb1774a553e81f76,dataset/phishing/phishing_2024.csv,392
1930,1,0a4877296ab6653c,dataset/phishing/phishing.csv,266
1931,1,d86b6f1307423dd7,dataset/phishing/phishing.csv,13
1932,1,0faea13571fe9b3a,dataset/phishing/phishing.csv,356
1933,1,3ceb7fff0a2f6f49,dataset/phishing/phishing_2024.csv,189
1934,1,29d2d44e4c05e117,dataset/phishing/phishing.csv,435
1935,0,kaminski-v/_sent_mail/804.,dataset/legitimo/emails.csv,
1936,1,3574547f4df59530,dataset/phishing/phishing.csv,182
1937,1,3d56bfb348f011c1,dataset/phishing/Nazario_5.csv,1568
1938,1,aec7f6b6ab4c8288,dataset/phishing/phishing.csv,21
1939,1,a632f263a7b91367,dataset/phishing/phishing_2024.csv,243
1940,0,donohoe-t/inbox/15.,dataset/legitimo/emails.csv,
1941,0,taylor-m/all_documents/221.,dataset/legitimo/emails.csv,
1942,0,germany-c/inbox/76.,dataset/legitimo/emails.csv,
1943,0,dasovich-j/inbox/1644.,dataset/legitimo/emails.csv,
1944,1,6f73be2355f54f5f,dataset/phishing/Nazario_5.csv,1843
1945,0,mclaughlin-e/_sent_mail/22.,dataset/legitimo/emails.csv,
1946,0,kaminski-v/_sent_mail/4287.,dataset/legitimo/emails.csv,
1947,0,dasovich-j/all_documents/4148.,dataset/legitimo/emails.csv,
1948,1,e531981a4ad07679,dataset/phishing/phishing_2024.csv,148
1949,0,taylor-m/all_documents/878.,dataset/legitimo/emails.csv,
1950,1,975bd537b2dea040,dataset/phishing/phishing_2024.csv,287
1951,1,7b9dfcdc1e142c31,dataset/phishing/Nazario_5.csv,2719
1952,1,f14242de38c0da70,dataset/phishing/phishing.csv,210
1953,0,shapiro-r/venezuela_colombia/19.,dataset/legitimo/emails.csv,
1954,1,b1e389341d5056e2,dataset/phishing/Nazario_5.csv,2524
1955,1,df76572c06383ec9,dataset/phishing/phishing_2024.csv,305
1956,0,giron-d/_sent_mail/492.,dataset/legitimo/emails.csv,
1957,0,tycholiz-b/inbox/165.,dataset/legitimo/emails.csv,
1958,1,9fc5f0c2e20c3f2a,dataset/phishing/phishing_2024.csv,85
1959,0,jones-t/all_documents/12596.,dataset/legitimo/emails.csv,
1960,1,918ead4ddc5297ac,dataset/phishing/phishing_2024.csv,45
1961,0,baughman-d/all_documents/173.,dataset/legitimo/emails.csv,
1962,1,f3d9f16b4fb93c26,dataset/phishing/Nazario_5.csv,1554
1963,1,c7c19d484cdc44e2,dataset/phishing/phishing_2024.csv,359
1964,1,7c834f4429f12264,dataset/phishing/phishing.csv,284
1965,1,d2b2b3068a608172,dataset/phishing/phishing.csv,22
1966,0,kuykendall-t/deleted_items/89.,dataset/legitimo/emails.csv,
1967,1,21dce604ff726d38,dataset/phishing/phishing_2024.csv,30
1968,0,mann-k/_sent_mail/4207.,dataset/legitimo/emails.csv,
1969,1,41bf555826f206a8,dataset/phishing/phishing.csv,316
1970,1,829c9904fb8558ca,dataset/phishing/Nazario_5.csv,2674
1971,0,jones-t/all_documents/2550.,dataset/legitimo/emails.csv,
1972,1,b5e42ae678c55605,dataset/phishing/phishing.csv,433
1973,1,908696a2792d3699,dataset/phishing/Nazario_5.csv,1845
1974,0,zipper-a/tradecounts/28.,dataset/legitimo/emails.csv,
1975,0,shackleton-s/all_documents/2819.,dataset/legitimo/emails.csv,
1976,1,20da9ec67d26622d,dataset/phishing/phishing.csv,386
1977,1,2da3b6c89764858e,dataset/phishing/phishing_2024.csv,385
1978,0,griffith-j/all_documents/597.,dataset/legitimo/emails.csv,
1979,0,blair-l/sent_items/634.,dataset/legitimo/emails.csv,
